"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL265674";"";"None";"180.21";"0";"-1.23";"15";"Nc1nnc(S(N)(=O)=O)s1";"Ki";"'='";"60.0";"nM";"7.22";"";"";"UO_0000065";"40.07";"0.99";"8.45";"6.45";"1";"CHEMBL657145";"Inhibition constant (Ki) against human cloned carbonic anhydrase II (CAH)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144995";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"60.0"
"CHEMBL304757";"";"None";"432.28";"0";"0.47";"19";"Nc1c(F)cc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1Br";"Ki";"'='";"0.2";"nM";"9.70";"";"";"UO_0000065";"22.44";"0.60";"9.23";"6.13";"0";"CHEMBL657145";"Inhibition constant (Ki) against human cloned carbonic anhydrase II (CAH)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144995";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"0.2"
"CHEMBL70873";"";"None";"224.64";"0";"0.71";"6";"Nc1c(F)cc(S(N)(=O)=O)cc1Cl";"Ki";"'='";"32.0";"nM";"7.50";"";"";"UO_0000065";"33.36";"0.79";"6.78";"8.70";"0";"CHEMBL657145";"Inhibition constant (Ki) against human cloned carbonic anhydrase II (CAH)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144995";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"32.0"
"CHEMBL104459";"";"None";"265.31";"0";"-0.90";"3b";"NS(=O)(=O)c1ccc(S(=O)(=O)CCO)cc1";"IC50";"'='";"24.0";"nM";"7.62";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL694391";"Inhibitory activity against human carbonic anhydrase II using pH stat assay";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1125912";"1";"Scientific Literature";"J Med Chem";"1991";"None";"";"";"";"24.0"
"CHEMBL49182";"";"None";"334.35";"0";"0.89";"8h";"NS(=O)(=O)c1ccc(C(=O)NC(C(=O)O)c2ccccc2)cc1";"Ki";"'='";"36.0";"nM";"7.44";"";"";"UO_0000065";"22.26";"0.44";"6.55";"5.88";"0";"CHEMBL658056";"Binding affinity against human carbonic anhydrase II (hCA -II)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134130";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";"";"";"36.0"
"CHEMBL18";"ETHOXZOLAMIDE";"4.0";"258.32";"0";"1.34";"EZA";"CCOc1ccc2nc(S(N)(=O)=O)sc2c1";"Ki";"'='";"8.0";"nM";"8.10";"";"";"UO_0000065";"31.34";"0.69";"6.76";"9.84";"1";"CHEMBL856730";"Inhibition of human cloned CA2 by stopped-flow CO2 hydration method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137346";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";"";"8.0"
"CHEMBL105607";"";"None";"281.79";"0";"1.46";"3k";"NS(=O)(=O)c1ccc(SCCCO)c(Cl)c1";"IC50";"'='";"9.0";"nM";"8.05";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL694391";"Inhibitory activity against human carbonic anhydrase II using pH stat assay";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1125912";"1";"Scientific Literature";"J Med Chem";"1991";"None";"";"";"";"9.0"
"CHEMBL20";"ACETAZOLAMIDE";"4.0";"222.25";"0";"-0.86";"AZA";"CC(=O)Nc1nnc(S(N)(=O)=O)s1";"Ki";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"35.64";"0.83";"8.78";"6.89";"1";"CHEMBL919951";"Inhibition of human recombinant isozyme CA2 by CO2 hydration method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142983";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"";"";"12.0"
"CHEMBL434928";"";"None";"386.39";"0";"-2.13";"15";"NS(=O)(=O)c1ccc(-n2cc(CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)nn2)cc1";"Ki";"'='";"4.2";"nM";"8.38";"";"";"UO_0000065";"21.68";"0.44";"10.51";"4.93";"0";"CHEMBL919951";"Inhibition of human recombinant isozyme CA2 by CO2 hydration method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142983";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"";"";"4.2"
"CHEMBL220992";"";"None";"656.76";"1";"4.54";"10";"NS(=O)(=O)c1ccc(-n2cc(CO[C@@H]3O[C@H](COCc4ccccc4)[C@@H](OCc4ccccc4)[C@H]3OCc3ccccc3)nn2)cc1";"Ki";"'='";"7.6";"nM";"8.12";"";"";"UO_0000065";"12.36";"0.24";"3.58";"5.93";"0";"CHEMBL919951";"Inhibition of human recombinant isozyme CA2 by CO2 hydration method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142983";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"";"";"7.6"
"CHEMBL349815";"";"None";"213.21";"0";"0.79";"4b";"NS(=O)(=O)c1cc2cc(O)ccc2o1";"IC50";"'='";"6.5";"nM";"8.19";"";"";"UO_0000065";"38.40";"0.80";"7.40";"8.75";"0";"CHEMBL656576";"In vitro inhibition of human carbonic anhydrase II (0.1 nM).";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1124833";"1";"Scientific Literature";"J Med Chem";"1990";"None";"";"";"";"6.5"
"CHEMBL19";"METHAZOLAMIDE";"4.0";"236.28";"0";"-1.42";"MZA";"CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C";"Ki";"'='";"14.0";"nM";"7.85";"";"";"UO_0000065";"33.24";"0.77";"9.27";"7.31";"1";"CHEMBL919951";"Inhibition of human recombinant isozyme CA2 by CO2 hydration method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142983";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"";"";"14.0"
"CHEMBL3359164";"";"None";"316.38";"0";"1.24";"4a";"CC(C)(C)OC(=O)NCCOc1ccc(S(N)(=O)=O)cc1";"Ki";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"26.24";"0.54";"7.06";"7.71";"0";"CHEMBL3375180";"Inhibition of human CA-2 by stopped flow CO2 hydrase assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352098";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";"";"5.0"
"CHEMBL3359172";"";"None";"372.37";"0";"0.84";"5d";"NCCCCCOc1ccc(S(N)(=O)=O)cc1.O=C(O)C(F)(F)F";"Ki";"'='";"8.8";"nM";"8.06";"";"";"UO_0000065";"31.18";"0.65";"7.22";"8.44";"0";"CHEMBL3375180";"Inhibition of human CA-2 by stopped flow CO2 hydrase assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352098";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";"";"8.8"
"CHEMBL3359174";"";"None";"605.65";"1";"3.98";"7a";"NS(=O)(=O)c1ccc(OCCNC(=S)Nc2ccc(-c3c4ccc(=O)cc-4oc4cc(O)ccc34)c(C(=O)O)c2)cc1";"Ki";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"13.71";"0.27";"4.32";"4.58";"0";"CHEMBL3375180";"Inhibition of human CA-2 by stopped flow CO2 hydrase assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352098";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";"";"5.0"
"CHEMBL100860";"";"None";"715.23";"1";"3.83";"D17";"CC(C)c1cc(-c2ccccc2)cc(C(C)C)[n+]1CC(=O)Nc1ccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1.[O-][Cl+3]([O-])([O-])[O-]";"Ki";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"13.48";"0.28";"4.47";"5.03";"0";"CHEMBL657146";"Inhibitory activity against human carbonic anhydrase II (CA2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133669";"1";"Scientific Literature";"J Med Chem";"2000";"None";"";"";"";"5.0"
"CHEMBL218490";"DORZOLAMIDE";"4.0";"324.45";"0";"0.61";"Dorzolamide 20";"CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21";"Ki";"'='";"9.0";"nM";"8.05";"";"";"UO_0000065";"24.80";"0.58";"7.44";"7.57";"1";"CHEMBL657194";"Inhibition of human recombinant carbonic anhydrase II (CA2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133531";"1";"Scientific Literature";"J Med Chem";"2000";"None";"";"";"";"9.0"
"CHEMBL3138157";"";"None";"648.89";"2";"5.27";"3R";"C[C@H](CCC(=O)OCCOc1ccc2nc(S(N)(=O)=O)sc2c1)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C";"Ki";"'='";"4.1";"nM";"8.39";"";"";"UO_0000065";"12.93";"0.26";"3.12";"5.63";"0";"CHEMBL658043";"Inhibitory activity against human recombinant carbonic anhydrase II (CA2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135136";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"4.1"
"CHEMBL23967";"";"None";"344.35";"0";"1.69";"29";"NS(=O)(=O)c1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1";"Ki";"'='";"13.0";"nM";"7.89";"";"";"UO_0000065";"22.90";"0.45";"6.20";"6.60";"0";"CHEMBL658039";"Inhibition of human cytosolic isozyme Carbonic anhydrase II at 20 degree C";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149322";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";"";"";"13.0"
"CHEMBL3138424";"";"None";"613.80";"1";"4.88";"6P";"C[C@H](CCC(=O)Nc1ccc2nc(S(N)(=O)=O)sc2c1)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C";"Ki";"'='";"0.8";"nM";"9.10";"";"";"UO_0000065";"14.82";"0.30";"4.22";"5.93";"0";"CHEMBL658043";"Inhibitory activity against human recombinant carbonic anhydrase II (CA2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135136";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"0.8"
"CHEMBL18";"ETHOXZOLAMIDE";"4.0";"258.32";"0";"1.34";"Ethoxzolamide";"CCOc1ccc2nc(S(N)(=O)=O)sc2c1";"Ki";"'='";"8.0";"nM";"8.10";"";"";"UO_0000065";"31.34";"0.69";"6.76";"9.84";"1";"CHEMBL658045";"Inhibitory activity against human cloned isoenzyme carbonic anhydrase II (hCA II), by esterase method.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136615";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"8.0"
"CHEMBL3137802";"";"None";"641.86";"2";"2.01";"1O";"C[C@H](CCC(=O)NCCC(=O)Nc1nnc(S(N)(=O)=O)s1)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C";"Ki";"'='";"1.2";"nM";"8.92";"";"";"UO_0000065";"13.90";"0.28";"6.91";"4.36";"0";"CHEMBL658043";"Inhibitory activity against human recombinant carbonic anhydrase II (CA2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135136";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"1.2"
"CHEMBL3137786";"";"None";"694.74";"1";"4.63";"3K";"C[C@H](CCC(=O)Nc1c(S(N)(=O)=O)cc(S(N)(=O)=O)c(Cl)c1Cl)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C";"Ki";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"11.08";"0.24";"3.07";"4.05";"0";"CHEMBL658043";"Inhibitory activity against human recombinant carbonic anhydrase II (CA2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135136";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"20.0"
"CHEMBL3137808";"";"None";"704.70";"1";"4.23";"6K";"C[C@H](CCC(=O)Nc1c(S(N)(=O)=O)cc(S(N)(=O)=O)c(Cl)c1Cl)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C";"Ki";"'='";"9.0";"nM";"8.05";"";"";"UO_0000065";"11.42";"0.24";"3.82";"4.01";"0";"CHEMBL658043";"Inhibitory activity against human recombinant carbonic anhydrase II (CA2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135136";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"9.0"
"CHEMBL421200";"";"None";"553.02";"0";"3.15";"B22";"Cc1cc(-c2ccccc2)cc(C)[n+]1CC(=O)Nc1ccc2nc(S(N)(=O)=O)sc2c1.[O-][Cl+3]([O-])([O-])[O-]";"Ki";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"18.30";"0.37";"5.15";"7.83";"0";"CHEMBL657146";"Inhibitory activity against human carbonic anhydrase II (CA2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133669";"1";"Scientific Literature";"J Med Chem";"2000";"None";"";"";"";"5.0"
"CHEMBL193513";"";"None";"365.46";"0";"1.91";"8k";"CCCNc1nc(NCCC)nc(Nc2ccc(S(N)(=O)=O)cc2)n1";"Ki";"'='";"49.0";"nM";"7.31";"";"";"UO_0000065";"20.00";"0.40";"5.40";"5.42";"0";"CHEMBL828903";"Inhibitory constant against human Carbonic anhydrase II";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140273";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";"";"49.0"
"CHEMBL17";"DICHLORPHENAMIDE";"4.0";"305.16";"0";"0.29";"Dichlorophenamide";"NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1";"Ki";"'='";"38.0";"nM";"7.42";"";"";"UO_0000065";"24.32";"0.63";"7.13";"6.17";"1";"CHEMBL657846";"Inhibitory activity against human carbonic anhydrase II";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148465";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"38.0"
"CHEMBL87939";"";"None";"243.31";"0";"1.56";"14";"COc1ccc2cc(S(N)(=O)=O)sc2c1";"IC50";"'='";"8.8";"nM";"8.06";"";"";"UO_0000065";"33.11";"0.73";"6.50";"11.61";"0";"CHEMBL656570";"50% inhibition of human carbonic anhydrase II assayed by CO2 hydration catalyzed by human erythrocytes";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1124376";"1";"Scientific Literature";"J Med Chem";"1989";"None";"";"";"";"8.8"
"CHEMBL50000";"";"None";"316.39";"0";"0.73";"8ag";"NS(=O)(=O)c1ccc(C(=O)Nc2nnc(S)s2)cc1";"Ki";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"26.24";"0.60";"7.57";"7.22";"0";"CHEMBL658056";"Binding affinity against human carbonic anhydrase II (hCA -II)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134130";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";"";"";"5.0"
"CHEMBL322589";"";"None";"280.33";"0";"0.53";"5";"CC(C)(C)OC(=O)Nc1nnc(S(N)(=O)=O)s1";"Ki";"'='";"9.0";"nM";"8.05";"";"";"UO_0000065";"28.70";"0.65";"7.52";"6.47";"0";"CHEMBL658046";"Inhibitory effect on human Carbonic anhydrase II";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135800";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"9.0"
"CHEMBL312006";"";"None";"308.36";"0";"0.28";"14B";"NS(=O)(=O)c1cc2c(s1)SC(CC(=O)O)C(=O)N2";"Ki";"'='";"47.5";"nM";"7.32";"";"";"UO_0000065";"23.75";"0.56";"7.04";"5.79";"0";"CHEMBL658047";"Tested for ability to compete with dansylamide for binding to human erythrocyte carbonic-anhydrase-II (HCA-II)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1127476";"1";"Scientific Literature";"J Med Chem";"1994";"None";"";"";"";"4.75E-8"
"CHEMBL2326219";"";"None";"450.52";"0";"0.94";"29";"NS(=O)(=O)c1ccc(-n2cc([C@@H]3[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]3O)nn2)cc1";"Ki";"'='";"7.943";"nM";"8.10";"";"";"UO_0000065";"17.98";"0.36";"7.16";"4.80";"0";"CHEMBL2329241";"Inhibition of human recombinant carbonic anhydrase 2 by dansylamide (DNSA) competition assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2321768";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"8.1"
"CHEMBL49062";"";"None";"314.36";"0";"0.56";"8f";"CC(C)C[C@H](NC(=O)c1ccc(S(N)(=O)=O)cc1)C(=O)O";"Ki";"'='";"53.0";"nM";"7.28";"";"";"UO_0000065";"23.14";"0.47";"6.72";"5.75";"0";"CHEMBL658056";"Binding affinity against human carbonic anhydrase II (hCA -II)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134130";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";"";"";"53.0"
"CHEMBL309950";"";"None";"499.59";"0";"-0.98";"22C";"COCCOCCN(CCOC)C(=O)CC1C(=O)Nc2cc(S(N)(=O)=O)sc2S1(=O)=O";"Ki";"'='";"3.6";"nM";"8.44";"";"";"UO_0000065";"16.90";"0.37";"9.42";"4.93";"0";"CHEMBL658047";"Tested for ability to compete with dansylamide for binding to human erythrocyte carbonic-anhydrase-II (HCA-II)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1127476";"1";"Scientific Literature";"J Med Chem";"1994";"None";"";"";"";"3.6E-9"
"CHEMBL282021";"";"None";"377.43";"0";"-0.06";"39";"CC(=O)Nc1ccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1";"Ki";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"22.58";"0.51";"8.58";"5.29";"1";"CHEMBL658039";"Inhibition of human cytosolic isozyme Carbonic anhydrase II at 20 degree C";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149322";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";"";"";"3.0"
"CHEMBL103770";"";"None";"503.95";"0";"1.40";"B14";"Cc1cc(-c2ccccc2)cc(C)[n+]1CC(=O)Nc1nnc(S(N)(=O)=O)s1.[O-][Cl+3]([O-])([O-])[O-]";"Ki";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"20.52";"0.42";"6.90";"6.98";"0";"CHEMBL657146";"Inhibitory activity against human carbonic anhydrase II (CA2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133669";"1";"Scientific Literature";"J Med Chem";"2000";"None";"";"";"";"5.0"
"CHEMBL311263";"";"None";"471.62";"0";"-0.04";"20C";"COCCOCCN(CCOC)CCC1CNc2cc(S(N)(=O)=O)sc2S1(=O)=O";"IC50";"'='";"1.45";"nM";"8.84";"";"";"UO_0000065";"18.74";"0.42";"8.88";"6.44";"0";"CHEMBL656577";"Tested for ability to inhibit human erythrocyte carbonic-anhydrase-II- (HCA II) catalyzed carbon dioxide hydration";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1127476";"1";"Scientific Literature";"J Med Chem";"1994";"None";"";"";"";"1.45E-9"
"CHEMBL3415379";"";"None";"413.50";"0";"0.58";"3a";"CCN[C@H]1C[C@H](CCCO[N+](=O)[O-])S(=O)(=O)c2sc(S(N)(=O)=O)cc21";"Kd";"'='";"0.083";"nM";"10.08";"";"";"UO_0000065";"24.38";"0.55";"9.50";"6.35";"0";"CHEMBL3419421";"Binding affinity to human carbonic anhydrase 2 incubated for 1 hr using labeled BODIPY558/568-acetazolamide as tracer by fluorescence polarization tight binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3414464";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"0.083"
"CHEMBL3400816";"";"None";"298.39";"0";"0.68";"21b";"NS(=O)(=O)c1ccc(CCNC(=S)[S-])cc1.[Na+]";"Ki";"'='";"48.1";"nM";"7.32";"";"";"UO_0000065";"26.47";"0.62";"6.64";"10.14";"0";"CHEMBL3406377";"Inhibition of human recombinant carbonic anhydrase 2 expressed in Escherichia coli pre-incubated for 15 mins by stopped-flow CO2 hydration assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3399955";"1";"Scientific Literature";"Bioorg Med Chem";"2015";"None";"";"";"";"48.1"
"CHEMBL3410763";"";"None";"439.43";"2";"-4.38";"9";"NS(=O)(=O)c1nnc(NCc2cn(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)nn2)s1";"Ki";"'='";"2.7";"nM";"8.57";"";"";"UO_0000065";"19.50";"0.42";"12.95";"3.76";"0";"CHEMBL3411265";"Inhibition of recombinant human carbonic anhydrase 2 by CO2 hydration assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3407406";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"2.7"
